Label;year
W2087594583;2010
W2088106366;2010
W2090163718;2015
W2091994826;1992
W2104039636;2005
W2111365543;2010
W2121036718;2013
W2123938167;2010
W2128021266;2015
W2164171115;2010
W2177192993;2016
W2254852378;2015
W2330106923;2015
W2510878862;2016
W2530666824;2016
W2534333789;2016
W2535157625;2016
W2621851244;2017
W2754979845;2018
W2767233829;2017
W2811010358;2003
W2898332536;2019
W2950140983;2019
W2985103191;2018
W2988397618;2019
W3017236709;2020
W3037174580;2020
W4248282301;2009
W2167667501;2000
W1987230444;2000
W2021078933;1994
W2120401944;2003
W2188330153;2015
W2921889427;2018
W1505943845;1999
W1557221549;2008
W1563171401;2012
W1964632991;2010
W2047629327;2014
W2067657521;2010
W2104380496;2006
W2111413362;2007
W2153320458;2008
W2182764172;2005
W2622261720;2017
W3195738613;2021
W2125019147;2013
W2270216281;2012
W2755489306;2017
W2790618182;2018
W2807147923;2018
W2974628094;2020
W3045036534;2020
W3091148966;2020
W3157269499;2021
W3169380298;2021
W4240373611;2013
W1972995093;2001
W2160339695;1999
W4285113615;2022
W1910994934;2012
W1934298346;2001
W1965411503;2012
W1971875656;2007
W1974516431;2013
W1982664461;2015
W1984885573;2014
W2035258211;2014
W2062146175;2008
W2076587177;2008
W2097010083;2002
W2107927166;2011
W2118328848;2007
W2134912202;2011
W2137039945;2013
W2159284899;2009
W2163418236;2009
W2462568845;2015
W2535970398;2009
W2537917307;2016
W2591468588;2017
W2615711327;2017
W2625259048;2017
W2724306165;2018
W2725661263;2017
W2743484295;2017
W2756282455;2018
W2767933217;2018
W2768703586;2017
W2771849501;2017
W2775053829;2017
W2777983047;2017
W2794997694;2017
W2808741631;2018
W2809418907;2019
W2810933490;2018
W2885531860;2018
W2891263333;2018
W2896183282;2019
W2896358464;2019
W2899871921;2018
W2902168116;2019
W2902291981;2019
W2905034583;2018
W2906627887;2019
W2913772831;2019
W2916485175;2018
W2917533687;2018
W2917538776;2019
W2921886513;2018
W2946830578;2019
W2947438313;2019
W2961080076;2019
W2962056159;2019
W2963754786;2019
W2971379799;2019
W2978794996;2011
W2980216703;2019
W2990370385;2020
W2992586197;2019
W3005625394;2019
W3005944654;2019
W3010963406;2019
W3011219692;2017
W3017361027;2020
W3023419427;2020
W3081269768;2020
W3092284105;2020
W3110032471;2020
W3139759282;2020
W3140569886;2012
W3145214095;2020
W3172765320;2021
W3184620682;2021
W4206221818;2004
W4252173008;2015
W2055009566;2005
W2088440313;2014
W2021199376;2014
W2113155240;2011
W1998186379;2006
W3202399100;2021
W1564735365;2016
W1914516752;2015
W1964591834;2004
W1975633953;2014
W1979573995;2010
W2002844166;2015
W2005846537;2014
W2008686758;2007
W2022002508;2014
W2025415731;2013
W2032378363;2008
W2047651427;2009
W2054273664;2015
W2068766238;1992
W2083923231;2012
W2084674986;2013
W2085184317;2001
W2086171737;2007
W2094201647;2008
W2107761522;2006
W2135730993;2012
W2154674676;2012
W2158035828;2001
W2313571933;2016
W2344949189;2016
W2424728784;2016
W2490645118;2016
W2508555908;2016
W2746680615;2017
W2790930233;2018
W2889959392;2019
W2898127855;2018
W2901589995;2018
W2907279171;2018
W2980202986;2019
W3026147772;2020
W3044500968;2015
W3087508233;2020
W2146013472;2010
W1577965046;1996
W2007827970;1991
W2076208037;1993
W2113667873;2003
W2121403700;2000
W2481190280;2016
W65552267;2003
W1913450123;2014
W1970387402;2014
W1983998663;2006
W2148495933;1993
W2552379097;2010
W2783853697;2017
W1482164693;1985
W1514017844;2013
W1592838935;2002
W1601736244;1979
W1987365938;2015
W2016462262;2001
W2144887773;2009
W2523673892;2016
W2551330529;2015
W3091811521;2020
W2945816050;2019
W1505962635;2009
W1577915808;1998
W1595890903;2006
W2136013606;1997
W2236790142;2009
W3127634506;2020
W2590219063;2017
W2918599978;2018
W2980846114;2018
W3195965910;2021
W3209999165;2022
W1546084309;2004
W1992379751;2000
W1995017067;2007
W1997702021;1999
W2022142661;2008
W2047046969;2007
W2048231637;2012
W2061103274;1993
W2162281439;1998
W2483613458;2014
W2489522452;2016
W2506964717;2013
W2597464423;2016
W2605300582;2017
W4230391990;2009
W4245198093;2003
W3211115342;2021
W228610375;2018
W1674281327;1975
W1965096292;2007
W1971830859;2004
W1983621581;2004
W1989168376;2001
W1994803565;2012
W1999340226;2012
W2009805874;2010
W2044349494;2008
W2045625884;2003
W2046886476;2002
W2059189461;1996
W2062009086;2004
W2062586270;2006
W2112652650;2015
W2140087689;2005
W2146177553;1996
W2530123157;2006
W2756063485;2019
W2886251058;2018
W2887255389;2018
W2888501051;2019
W2971173394;2019
W2980791530;2020
W2982331528;2019
W3002129436;2020
W4232501510;2007
W4233339661;2010
W3211585693;2021
W2900039108;2020
W1489493074;2012
W2001795958;2014
W2042538559;2014
W2059353825;1988
W2192620053;2016
W2368212185;2016
W2414824505;2016
W2572284028;2017
W2759791360;2017
W2917934054;2019
W3021577364;2020
W3035184495;2021
W3038924736;2020
W3129818834;2021
W2107429464;2000
W849745549;2015
W2014953253;2007
W2075275270;2006
W2165835505;2013
W4293186162;1921
W1582798141;1998
W2124513459;1995
W2120962260;2001
W2153698769;2007
W2581538718;2007
W2166264800;2003
W2017471127;2014
W156701706;2013
W2058437640;2014
W2137275923;2012
W2273474012;2012
W39502682;2008
W2794461121;2007
W2762094120;2017
W1992106855;2014
W2068221441;2007
W2087499720;2012
W2295939521;2016
W2743103059;2017
W2472762732;2017
W1970023438;2008
W1982003610;2012
W1509265973;1997
W1976731086;2004
W1984691425;2007
W2002311444;1987
W2008791990;2008
W2021471658;2001
W2023423828;2006
W2027492157;2009
W2042970347;2007
W2048919417;2008
W2064279668;2005
W2065824758;1997
W2072572934;2010
W2075170324;2007
W2076860151;1996
W2081994970;1996
W2082419454;2006
W2084984657;2008
W2085044565;2005
W2085810864;1992
W2094478574;2002
W2101747700;2007
W2101937779;1999
W2117962730;2007
W2121303951;2005
W2157414495;2004
W2013996419;1983
W2086435303;1999
W1989748540;1982
W2060387887;1981
W2068519403;1982
W2090724407;1982
W4231992040;1970
W4255214815;1996
W2067235391;2013
W2478988400;2016
W40254105;2014
W79011219;2009
W2081006337;2016
W2264672296;2009
W2271835711;2009
W2414780991;2015
W3022564201;2012
W2622893271;2017
W2006453844;2015
W2037996936;1995
W2066982277;2002
W2081427128;2012
W2089827325;2007
W2743228028;2017
W1973292488;2013
W2029872847;2013
W2057448364;2013
W2070685030;2014
W2523505348;2016
W2932493893;2020
W1594137394;2015
W1971223208;2013
W1990327232;2011
W2015062323;2010
W2023669122;2014
W2024914384;2014
W2034782816;2010
W2077144358;2014
W2081516316;2012
W2319136347;2014
W2479951694;2016
W2511181077;2017
W2727071891;2017
W2760657781;2017
W2766920127;2017
W2794838930;2018
W2806790668;2018
W2808263630;2018
W2809559844;2018
W2810392181;2018
W2884561253;2018
W2889177331;2018
W3146570807;2012
W2135617001;2003
W2344771400;2016
W2066896314;2014
W1491828287;2012
W1979600503;1998
W2080001523;2012
W2089629909;1997
W2151577805;2007
W2786349914;2018
W1808825862;2015
W1902044312;2012
W2147485562;2009
W2326653724;2012
W2511059485;2017
W2548788615;2017
W1979290264;2006
W2558170155;2017
W283043951;2004
W1596000577;2003
W1996029167;1999
W2096048744;2003
W2137975332;2004
W2156399861;2004
W2301876068;1998
W2900782637;1998
W2979727991;1994
W1763135179;2007
W2310706574;['']
W3212784711;2004
W2167023776;2007
W2170604465;2013
W2810801558;2018
W1927917417;2010
W1972199611;2012
W1980091558;2013
W1996530362;2014
W2007689353;1984
W2014561743;2007
W2029426512;2012
W2035097923;2005
W2039019646;2008
W2062386276;2010
W2094111191;2009
W2099761608;2006
W2131910319;2013
W2143950785;2012
W2212251980;2012
W4213096008;1995
W4255027551;1998
W2806657659;2018
W2063150238;2004
W2168811232;2008
W2605553972;2017
W3025035452;2020
W1183634291;2015
W1985190343;2007
W1995049822;2012
W2013726360;2011
W2052048702;2010
W2082533891;2015
W2100421340;2009
W2117111307;2007
W2137972170;2010
W2167362374;2015
W2171566766;2010
W2322091781;2006
W2332812812;2016
W2343755736;2016
W2609730248;2017
W2760393442;2019
W2768010702;2017
W2783976765;2018
W2908972442;2020
W2016760069;2000
W2154093141;2002
W2161363228;2003
W1989649588;2013
W1998324195;2000
W2115195613;1992
W2155694429;2009
W117748383;2009
W846581810;2007
W1574268210;2007
W1749609749;2009
W2396021712;2008
W1996544898;2012
W3026929674;2020
W1980247690;2008
W2050972846;2013
W2142196531;2011
W2883074456;2018
W2897918746;2019
W2947852488;2019
W2977956587;2019
W3003792550;2020
W3111217894;2020
W1999693604;2005
W2025380428;2010
W2041459570;2007
W2112618830;2002
W2141095304;2015
W2146148267;2014
W2205892231;2015
W2238556299;2015
W2804266090;2006
W2900373704;2018
W4239108826;2001
W4256656018;1969
W140686910;2008
W132480392;2007
W2508216201;2007
W2288597125;2015
W620444212;2004
W2739849338;2017
W1980239773;2007
W2009787196;2007
W2024483239;2014
W2031688597;2004
W2078041033;2014
W2098385036;2012
W2106240857;2007
W2747192903;2018
W2789927448;2018
W968093099;2015
W1163038155;2012
W1522131290;2015
W1974897544;1992
W1996486828;2013
W1999699225;2014
W2006947044;2015
W2030090235;2013
W2034567393;2012
W2085887021;2014
W2093571611;2010
W2097420607;2014
W2160133553;2004
W2189448303;2013
W2320213536;2014
W2325882410;2015
W2404626352;2016
W2415893986;2016
W2513269009;2013
W2547480000;2016
W2907707063;2018
W2531529538;2016
W2769696865;2017
W3143029027;2006
W2920985040;2018
W1986467574;2008
W1989554944;2011
W2016358292;2007
W2046516470;2007
W2140800398;2005
W2558374467;2016
W41727006;2007
W2158663914;2013
W162579517;1996
W653809775;1962
W1533401877;2012
W1590522120;2012
W2963927771;1990
W2739159313;2017
W116082818;2014
W574188577;2009
W1488477526;2009
W1743539611;2012
W1969688875;2002
W2073323951;2014
W2154410327;2005
W3028245507;2020
W282328519;2011
W1980660567;2013
W2113154223;2008
W2491958827;2016
W2502008277;2009
W2532742080;2016
W2611121674;2020
W2770000708;2017
W2800499182;2018
W3137069614;2015
W3215953781;2014
W4307436719;2022
W1927359544;2016
W2157929553;2016
W2312728906;2016
W2322473874;2016
W2411193640;2016
W2417248641;2017
W2466909816;2015
W2472028748;2017
W2486130677;2017
W2512625813;2016
W2551270230;2016
W2554965267;2017
W2557361682;2017
W2583803503;2018
W2587559489;2016
W2593901358;2017
W2609481257;2018
W2610950224;2017
W2618642397;2020
W2621655432;2017
W2624177923;2017
W2625346275;2017
W2735214603;2016
W2737656716;2017
W2765826064;2017
W2767341229;2018
W2771019187;2017
W2788073493;2020
W2789988294;2018
W2806117925;2018
W2884051198;2020
W2895845821;2018
W2897260750;2020
W2901714013;2019
W2908665514;2019
W2931360425;2019
W2942729612;2019
W2945447643;2019
W2947520471;2019
W2949062525;2019
W2955243857;2020
W2963751788;2019
W2964906853;2020
W2991438135;2019
W2995689402;2019
W2996008660;2019
W2996041022;2019
W3012961760;2020
W3014931829;2020
W3023542456;2020
W3025111546;2020
W3037182742;2020
W3040423958;2020
W3041308822;2020
W3046238115;2020
W3080959548;2020
W3126332715;2021
W4297229094;2022
W2060913774;1993
W21771559;2014
W112143444;2012
W613640840;2006
W1760020891;1970
W1787891958;1992
W2070384029;2016
W2517797512;2009
W2187591860;2004
W1518318631;1996
W2065165146;1995
W2734531074;2020
W2342485592;2017
W2612310398;2017
W148914678;2020
W2066134382;2007
W2739288105;2017
W569035363;2015
W1487432464;1959
W1970059941;2007
W1971833201;2014
W1983551028;2008
W1999177683;1990
W2036099954;2014
W2051588470;2013
W2078639590;2014
W2082658556;2002
W2085448794;2009
W2092621019;1958
W2102675084;2008
W2108501439;2003
W2133627957;2003
W2137146828;2005
W2147592724;1957
W4210705244;2022
W1904478869;2003
W1977353955;2003
W1988136571;2010
W2009282793;2014
W2009313526;2008
W2049211128;2011
W2078355959;2010
W2118883602;2005
W2130879249;2015
W2144642115;2005
W2150315679;2010
W2156476088;2014
W2156545100;2013
W2163185915;2011
W2202347610;2016
W2295820626;2015
W2302501749;2016
W2341128841;2016
W2522753993;2016
W2559597060;2017
W2749319771;2017
W2762019694;2019
W2789128799;2018
W2890996509;2018
W2944727022;2019
W2944993265;2019
W2950173838;2019
W2952117162;2018
W3006500278;2020
W4214657230;2022
W1895233827;1994
W1969211303;2014
W2006632131;2011
W2072930419;1998
W2075809077;2005
W2122057207;2007
W2155953103;2009
W2783731535;2017
W3014560341;2020
W3094590788;2020
W4284969001;2022
W1970592940;2012
W1993215874;2012
W4284958860;2022
W4284974430;2022
W1935335045;2009
W642042278;2009
W790007545;2009
W2268967872;2011
W2565049670;2009
W2132483966;2006
W3020666601;2005
W2582116372;2013
W2026816024;2006
W2072404271;1994
W2135679398;1959
W2613157853;2016
W139249455;2000
W2034237341;2013
W2107804269;2008
W2737206602;2017
W2783039421;2017
W1881065088;2006
W2735788879;2017
W2735791327;2017
W2744333732;2017
W2746015475;2017
W3155471174;2015
W2800366125;2018
W2736957068;2017
W2811382749;2018
W2011862188;1994
W2013565625;1973
W2075670547;1959
W2091285068;1969
W2111256197;1996
W2170080889;1990
W2319938973;2016
W2325970155;2015
W2398416529;2010
W2584837520;2004
W2588618096;2013
W2765801730;2014
W2970519934;2003
W2939815254;2015
W1973487859;2014
W2949685273;2018
W2086497651;2013
W2983675225;2019
W586904837;2014
W1542853421;1993
W2008983425;2008
W2074323550;2008
W3012330528;2019
W1599103031;2015
W1975167575;2013
W2033005930;2013
W2149819306;2012
W2533662972;2016
W2770773283;2017
W3037956810;2020
W2307390380;2013
W2563938682;2017
W3042941421;2020
W1792597742;2015
W1809672486;2015
W1958353614;2015
W2056739304;2000
W2073403458;2013
W2091012330;2008
W2115591507;1999
W2138018480;2010
W2148570819;2011
W2511713076;2016
W3047029300;2019
W570761650;1998
W1947602015;2015
W2181969649;2015
W3133574377;2020
W2025538740;2013
W2954141703;2019
W3135135121;2021
W1933164503;2013
W2183373320;2011
W2615601884;2015
W3189429850;2021
W2405421046;2015
W2735258494;2017
W2913828290;2019
W2944639507;2018
W3006664648;2019
W3113764719;2020
W3217788257;2022
W1969460339;2003
W2155213492;2006
W2782689006;2017
W2802757949;2017
W2956040148;2019
W2985193064;2019
W3048185949;2020
W3111641452;2021
W4241304099;2006
W4296939315;2022
W2796053412;1997
W2898602306;2018
W4200623096;2021
W4297792573;2022
W1997279801;2010
W2025669678;2007
W2050308966;2012
W2059915843;2014
W2062511422;2012
W2123961969;2012
W2221495689;2015
W2235238329;2015
W2795219687;2018
W2940455438;2019
W2966644954;2019
W2975025086;2019
W3045522824;2021
W3138239376;2021
W4312082583;2023
W1607360046;2012
W1872167211;2016
W1977124851;2015
W1980289205;2012
W2001873768;2015
W2053147547;2012
W2054837279;2013
W2061563298;2006
W2074757967;2014
W2097351820;2015
W2109727331;2009
W2133742922;2010
W2146003479;2001
W2334728063;2016
W2411657218;2015
W2507627627;2016
W2549784040;2017
W2583084203;2017
W2585262289;2016
W2802393271;2018
W2953581974;2019
W2955321726;2019
W3022090634;2017
W3037889014;2020
W3196927711;2021
W4213207279;2022
W70424873;2011
W2152285987;2009
W73743667;2012
W1484180830;1995
W1500867336;2000
W1521665149;1995
W1973812491;2010
W1989556586;2008
W2013085104;2011
W2149118334;1997
W2188096437;2011
W2802249790;2011
W2962792922;2009
W3124014089;2006
W1483679042;2008
W1563351530;2020
W2228815178;2004
W2500686298;2008
W1490178669;2005
W2101197222;2004
W1500644883;1998
W1993340281;1998
W2088804971;1999
W1975127898;2000
W319203941;2000
W2796861349;2018
W274531016;1983
W1970803296;2010
W2010593734;2014
W2030680524;2002
W2041083853;2009
W2042460446;2013
W2043148105;1995
W2073538218;2000
W2100741007;2014
W2105963908;2002
W2115602376;2014
W2117504085;1995
W2168138774;2009
W2252264846;2016
W2519410867;2017
W2567621558;2017
W2750727809;2017
W2800817462;2018
W1974371756;2003
W2043111595;2008
W2068131587;2004
W2082581122;2011
W2129007499;2014
W2155044060;2014
W2172890427;2015
W2272454608;2015
W2291985618;2016
W2336872714;2016
W2464512727;2016
W4249308882;2018
W2942948002;2019
W1627929788;2010
W2101755300;2007
W2117766479;2002
W2146964420;2000
W3127391262;2007
W3145772887;2005
W1923750774;2010
W628280931;1996
W2079562886;2009
W2725103178;2017
W11388158;2009
W3048551161;2020
W2038755939;2010
W2053874939;2011
W2069862196;2014
W2106179805;2012
W2528381206;2017
W2622372488;2020
W2774649087;2017
W2794181451;2018
W2889140186;2019
W2915919105;2019
W2940438947;2019
W2952379013;2019
W2963127762;2019
W2966790278;2018
W2968717970;2019
W2977321475;2019
W2981041223;2020
W2987859540;2020
W2989819938;2019
W3008037162;2020
W3162000317;2021
W1980708293;2000
W2808635295;2017
W2184220368;2011
W41910613;2004
W1508973259;2012
W1990989184;2001
W2106776941;2003
W1511984175;2013
W1903605010;2013
W2553374497;2013
W2118630784;2006
W4282568327;2022
W373572361;2016
W1196413542;2015
W1512735724;2005
W1614896766;2015
W1878893887;1968
W1987973995;2007
W1991665680;2014
W2039691292;2011
W2119489981;2011
W2120564287;2015
W2167323409;2012
W2180171115;2015
W2346286365;2016
W2601303486;2018
W2607940452;2018
W2610133268;2019
W2714137333;2017
W2728576705;2017
W2763489149;2018
W2767833467;2019
W2770486238;2017
W2773226496;2017
W2782323824;2018
W2785001927;2018
W2803423315;2018
W2806698752;2018
W2808725484;2018
W2883234457;2018
W2888827114;2018
W2899722506;2019
W2900014540;2018
W2900891849;2019
W2902438154;2018
W2902533787;2020
W2906895179;2019
W2907788380;2018
W2910415568;2019
W2922183826;2019
W2939208934;2019
W2946732101;2019
W2947498940;2019
W2960334223;2020
W2972879516;2019
W2975214260;2019
W2984358474;2020
W2989578107;2020
W2995528163;2019
W2996585537;2019
W2998581715;2019
W3001125214;2020
W3003406305;2020
W3013656173;2020
W3014378360;2020
W3015108313;2021
W3020861807;2020
W3036522637;2020
W3041591321;2020
W3043071869;2021
W3047653163;2021
W3072203309;2020
W3092421289;2020
W3096287378;2020
W3107614028;2020
W3113937910;2020
W3120756292;2021
W3132151901;2021
W3134333045;2021
W3135017631;2021
W3161247516;2021
W3163138418;2021
W3208358976;2021
W4253161181;2020
W4312126312;2022
W1501960888;2012
W1519043595;2014
W1909847116;2014
W1977556410;1979
W1982630895;2007
W1983312601;2012
W2023838375;1994
W2032199117;2015
W2035364453;2002
W2072787788;2015
W2088794999;2013
W2122919032;2009
W2128728535;2010
W2160986169;2009
W2167332641;2010
W2167917621;2006
W2312478608;2014
W2342603028;2016
W2486907784;2016
W2578210191;2017
W2582741204;2017
W2772748224;2018
W2790666987;2018
W2802872246;2019
W2905074323;2018
W2927135077;2020
W2996717911;2019
W2996738739;2020
W2998186396;2021
W3016341271;2020
W3094075742;2020
W3094932786;2021
W3094948551;2020
W3125433491;2020
W3126457608;2021
W3212514998;2021
W3217195399;2021
W4200181035;2021
W4200564486;2021
W4210482713;2022
W4210999954;2022
W4220735415;2022
W4223932288;2022
W4291008483;2022
W4293771191;2022
W4294541781;2010
W4307171404;2022
W2909456371;2018
W2744008369;2017
W2922344600;2018
W289920504;2015
W1501172405;2005
W1502990514;2012
W1963556848;2003
W1980548737;2014
W2003895144;1998
W2023663960;2012
W2025263128;2016
W2061141931;2010
W2153222072;1984
W2155262724;2006
W2156407245;2014
W2178532632;2017
W2563503262;2017
W2565758311;2020
W2567633078;2016
W2589093723;2017
W2738170530;2017
W2742111811;2017
W2760379853;2017
